epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
265,13.577515679436761,13.577515679436761,3.678656874790117,16.8005,16.8005,4.0783
266,13.417892739579484,13.417892739579484,3.659075316027533,15.8127,15.8127,3.9636
267,13.512640514889279,13.512640514889279,3.6721251984864707,15.3896,15.3896,3.9103
268,13.266989398646999,13.266989398646999,3.63856377238706,16.7270,16.7270,4.0715
269,13.26122760772705,13.26122760772705,3.6370372689927013,15.4299,15.4299,3.9073
270,12.929047996933395,12.929047996933395,3.5922865925534624,14.7241,14.7241,3.8219
271,12.882519618884936,12.882519618884936,3.58502857720258,15.9456,15.9456,3.9763
272,13.21678030168688,13.21678030168688,3.63131463394433,15.4782,15.4782,3.9201
273,13.399095483728358,13.399095483728358,3.654513137833104,15.5761,15.5761,3.9344
274,13.231351053392565,13.231351053392565,3.632309670567023,18.2885,18.2885,4.2522
275,13.708118773795462,13.708118773795462,3.698904094134322,16.3101,16.3101,4.0120
276,13.414112400364232,13.414112400364232,3.6575312158108666,15.7816,15.7816,3.9483
277,13.04078653696421,13.04078653696421,3.6037416224198635,16.5012,16.5012,4.0386
278,12.717816198194349,12.717816198194349,3.563221195774628,14.3735,14.3735,3.7807
279,12.700110873660526,12.700110873660526,3.5592498649642623,14.6016,14.6016,3.8041
280,12.359657416472563,12.359657416472563,3.510658333026181,15.4418,15.4418,3.9164
281,12.581449714866844,12.581449714866844,3.541562594792222,15.2235,15.2235,3.8837
282,12.208336752814215,12.208336752814215,3.491007332093878,14.7011,14.7011,3.8216
283,12.311689015981313,12.311689015981313,3.50458414661548,14.1749,14.1749,3.7516
284,12.005812644958496,12.005812644958496,3.460970109232894,14.5024,14.5024,3.7905
285,11.605415473113188,11.605415473113188,3.404209155131065,13.7543,13.7543,3.6947
286,11.50984441911852,11.50984441911852,3.3900954347775927,13.7811,13.7811,3.6956
287,11.448010599291003,11.448010599291003,3.3805870263004336,15.2020,15.2020,3.8743
288,12.341498014089224,12.341498014089224,3.5068771340130196,14.8228,14.8228,3.8327
289,12.11921890361889,12.11921890361889,3.476816324420076,15.1007,15.1007,3.8708
290,11.791162851694468,11.791162851694468,3.4301497637089695,14.4320,14.4320,3.7793
291,11.840243468413481,11.840243468413481,3.4363011291266847,15.7972,15.7972,3.9644
292,12.235252406146076,12.235252406146076,3.4933533598893973,14.2529,14.2529,3.7565
293,13.952255738748086,13.952255738748086,3.7194852540587378,18.8069,18.8069,4.3033
294,15.283527760892301,15.283527760892301,3.900056561985654,20.6430,20.6430,4.5105
295,13.356960709030563,13.356960709030563,3.6489879061377444,15.8641,15.8641,3.9644
296,18.44917915962838,18.44917915962838,4.2674730005750146,21.2555,21.2555,4.5798
297,15.9999529864337,15.9999529864337,3.991034042411322,17.4712,17.4712,4.1563
298,13.16676884728509,13.16676884728509,3.62419745976137,15.1652,15.1652,3.8794
299,11.860870258228198,11.860870258228198,3.4410341936402618,14.6405,14.6405,3.7979
300,11.544652294468236,11.544652294468236,3.392537584438361,13.5768,13.5768,3.6612
301,11.305993337888975,11.305993337888975,3.3586585790535164,14.5737,14.5737,3.7980
302,11.005460326736038,11.005460326736038,3.3128483673081197,13.0773,13.0773,3.5971
303,10.907290922628867,10.907290922628867,3.3000756738715373,12.7100,12.7100,3.5451
304,11.157136633589461,11.157136633589461,3.3370230823818714,13.1355,13.1355,3.6075
305,10.516216200751227,10.516216200751227,3.2402120088140025,12.5525,12.5525,3.5246
306,10.607917373244828,10.607917373244828,3.2526758028666025,13.0935,13.0935,3.6051
307,10.642707541182235,10.642707541182235,3.2592655759339184,12.7856,12.7856,3.5584
308,10.635422062229466,10.635422062229466,3.2572800820558356,13.1242,13.1242,3.5938
309,10.686145034996239,10.686145034996239,3.266458872785798,14.2102,14.2102,3.7485
310,11.798278086894268,11.798278086894268,3.428072281468313,13.6188,13.6188,3.6663
311,11.51400496508624,11.51400496508624,3.3863402593799337,14.6324,14.6324,3.8006
312,11.108499526977539,11.108499526977539,3.3294955158659176,13.0369,13.0369,3.6000
313,10.713154792785645,10.713154792785645,3.268435046889296,13.5077,13.5077,3.6530
314,10.36358116768502,10.36358116768502,3.2159438223956904,12.7877,12.7877,3.5607
315,10.739846384203112,10.739846384203112,3.2721492731370274,12.9902,12.9902,3.5876
316,12.81872625608702,12.81872625608702,3.56730510779204,17.8034,17.8034,4.1940
317,11.646936932125607,11.646936932125607,3.40376769145067,13.8893,13.8893,3.7098
318,10.66102883622453,10.66102883622453,3.2610009993401716,12.3748,12.3748,3.4981
319,9.897381705206794,9.897381705206794,3.1438408052151314,11.9467,11.9467,3.4376
320,9.764830125344766,9.764830125344766,3.1217550944127357,11.6103,11.6103,3.3884
321,9.991366334863612,9.991366334863612,3.1574887971005503,12.6001,12.6001,3.5339
322,9.693292463147962,9.693292463147962,3.1110760566642863,11.9805,11.9805,3.4466
323,9.625606936377448,9.625606936377448,3.099335649693316,11.4719,11.4719,3.3652
324,9.526874426248911,9.526874426248911,3.0839623550469386,11.1900,11.1900,3.3322
325,9.575945184037492,9.575945184037492,3.0903605780599612,12.2568,12.2568,3.4795
326,10.506157024486646,10.506157024486646,3.2340771092687777,12.7910,12.7910,3.5549
327,10.991023836909113,10.991023836909113,3.3065590566590455,14.8314,14.8314,3.8295
328,11.464585793984902,11.464585793984902,3.3803881203393624,15.3124,15.3124,3.8934
329,9.965504800951159,9.965504800951159,3.153968419445391,11.7533,11.7533,3.4122
330,9.686453046025457,9.686453046025457,3.109302769342635,12.0234,12.0234,3.4469
331,9.78190599905478,9.78190599905478,3.1229232663770343,12.7701,12.7701,3.5446
332,9.714099961358148,9.714099961358148,3.1130269940532447,11.9838,11.9838,3.4385
333,9.224653952830547,9.224653952830547,3.034999772735715,11.8516,11.8516,3.4223
334,9.117241859436035,9.117241859436035,3.0167471607650502,11.6343,11.6343,3.3895
